,is_home,is_home
20011013.0,3346,0.26927674835624626
20011014.0,1311,0.13653699466056446
20011101.0,2112,0.5828598484848485
20011102.0,1832,0.055676855895196505
20011103.0,905,0.10939226519337017
20011104.0,1050,0.26
20011105.0,601,0.28286189683860236
20011106.0,1308,0.3463302752293578
20011107.0,384,0.234375
20011108.0,1099,0.28480436760691535
20011109.0,443,0.0654627539503386
20011110.0,886,0.5383747178329571
20011111.0,1098,0.569216757741348
20011112.0,1903,0.5286389910667367
20011113.0,861,0.4332171893147503
20011114.0,751,0.3182423435419441
20011201.0,769,0.16644993498049415
20011202.0,401,0.0
20011203.0,1629,0.13505217925107427
20011204.0,347,0.3314121037463977
20011205.0,1105,0.32036199095022627
20011206.0,967,0.19751809720785937
20011207.0,2132,0.3123827392120075
20011208.0,503,0.17693836978131214
20011209.0,11635,0.24916201117318434
20011210.0,2730,0.2692307692307692
20011211.0,12811,0.1317617672312856
20011212.0,1530,0.1130718954248366
20011301.0,6255,0.07274180655475619
20011302.0,45,0.0
20011303.0,240,0.0
20011304.0,10728,0.053225205070842656
20011305.0,882,0.25963718820861675
20011306.0,606,0.07425742574257425
20011307.0,562,0.498220640569395
20011308.0,587,0.034071550255536626
20011309.0,1698,0.41519434628975266
20011310.0,1314,0.17732115677321156
20011311.0,336,0.0
20011312.0,438,0.19863013698630136
20011313.0,3394,0.047436652916912195
20011314.0,3864,0.09135610766045549
20011315.0,469,0.09381663113006397
20011401.0,8052,0.1968455042225534
20011402.0,8734,0.422944813373025
20011403.0,575,0.23652173913043478
20011404.0,282,0.0
20011405.0,2242,0.1543264942016057
20011406.0,1800,0.5133333333333333
20011407.0,2853,0.15352260778128285
20011408.0,1754,0.1305587229190422
20011409.0,779,0.19897304236200256
20011410.0,2408,0.25249169435215946
20011411.0,883,0.4722536806342016
20011412.0,1209,0.44086021505376344
20011501.0,6372,0.17231638418079095
20011502.0,4375,0.3513142857142857
20011503.0,2061,0.13925278990781173
20011504.0,995,0.24321608040201004
20011505.0,1538,0.4141742522756827
20011506.0,1078,0.2717996289424861
20011507.0,480,0.5479166666666667
20011508.0,1933,0.12364200724262804
20011509.0,1756,0.30751708428246016
20011510.0,1350,0.23703703703703705
20011511.0,342,0.40058479532163743
20011601.0,1822,0.045554335894621295
20011602.0,287,0.2264808362369338
20011603.0,3514,0.17814456459874786
20011604.0,673,0.6567607726597325
20011605.0,365,0.0
20011606.0,277,0.0
20011607.0,1288,0.4076086956521739
20011608.0,1055,0.5829383886255924
20011609.0,1817,0.16620803522289487
20011610.0,928,0.4504310344827586
20011611.0,294,0.24149659863945577
20011612.0,311,0.2572347266881029
20011701.0,1545,0.4051779935275081
20011702.0,886,0.0
20011703.0,527,0.0
20011704.0,370,0.24594594594594596
20011705.0,624,0.22756410256410256
20011706.0,723,0.20193637621023514
20011707.0,1212,0.2929042904290429
20011708.0,1439,0.5677553856845031
20011709.0,291,0.06872852233676977
20011710.0,861,0.30662020905923343
20011711.0,373,0.2225201072386059
20011801.0,1438,0.7267037552155772
20011802.0,392,0.1760204081632653
20011803.0,1528,0.4607329842931937
20011804.0,1620,0.5271604938271605
20011805.0,1056,0.6553030303030303
20011806.0,513,0.571150097465887
20011807.0,1229,0.6338486574450773
20011808.0,1199,0.7481234361968306
20011809.0,1234,0.6053484602917342
20011901.0,376,0.31117021276595747
20011902.0,1165,0.16995708154506436
20011903.0,652,0.6073619631901841
20011904.0,387,0.2248062015503876
20011905.0,3633,0.07844756399669695
20011906.0,1028,0.4143968871595331
20011907.0,589,0.5925297113752123
20011908.0,625,0.3664
20011909.0,768,0.5247395833333334
20012001.0,1339,0.7154592979835698
20012002.0,1223,0.3687653311529027
20012003.0,952,0.6050420168067226
20012004.0,688,0.3430232558139535
20012005.0,605,0.18677685950413223
20012006.0,178,0.0
20012007.0,140,0.0
20012008.0,615,0.6829268292682927
20012009.0,522,0.20881226053639848
20012010.0,534,0.1947565543071161
20012101.0,524,0.6278625954198473
20012102.0,879,0.3981797497155859
20012103.0,433,0.13625866050808313
20012104.0,975,0.3723076923076923
20012105.0,1286,0.5995334370139969
20012106.0,569,0.6256590509666081
20012107.0,1005,0.3572139303482587
20012108.0,824,0.0
20012109.0,502,0.0
20012110.0,559,0.13595706618962433
20012201.0,2187,0.5528120713305898
20012202.0,844,0.3068720379146919
20012203.0,316,0.23417721518987342
20012204.0,1332,0.7342342342342343
20012205.0,1278,0.12832550860719874
20012206.0,411,0.09002433090024331
20012207.0,700,0.6971428571428572
20012208.0,1741,0.523836875358989
20012209.0,1342,0.11549925484351714
20012210.0,738,0.14634146341463414
20012301.0,1642,0.4591961023142509
20012302.0,885,0.15480225988700566
20012303.0,555,0.0
20012304.0,521,0.3416506717850288
20012305.0,1381,0.020999275887038378
20012306.0,393,0.061068702290076333
20012307.0,717,0.29707112970711297
20012308.0,962,0.3024948024948025
20012309.0,990,0.43434343434343436
20012310.0,328,0.39939024390243905
20012401.0,484,0.23140495867768596
20012402.0,1491,0.04963112005365526
20012403.0,1185,0.14177215189873418
20012404.0,186,0.40860215053763443
20012405.0,423,0.14893617021276595
20012406.0,720,0.06805555555555555
20012407.0,2059,0.2413793103448276
20012408.0,1029,0.4499514091350826
20012501.0,252,0.0
20012502.0,1099,0.048225659690627844
20012503.0,1193,0.2707460184409053
20012504.0,698,0.4269340974212034
20012505.0,1526,0.5747051114023591
20012506.0,907,0.515986769570011
20012507.0,379,0.44591029023746703
20012508.0,90,0.0
20012509.0,647,0.39258114374034003
20012510.0,756,0.4933862433862434
20012511.0,1067,0.05060918462980318
20012601.0,821,0.14007308160779536
20012602.0,297,0.2222222222222222
20012603.0,832,0.7055288461538461
20012604.0,1082,0.7365988909426987
20012605.0,1007,0.5988083416087389
20012606.0,395,0.23291139240506328
20012607.0,241,0.6099585062240664
20012608.0,393,0.19592875318066158
20012609.0,438,0.319634703196347
20012701.0,158,0.0
20012702.0,494,0.0
20012703.0,932,0.5740343347639485
20012704.0,879,0.6325369738339022
20012705.0,939,0.6975505857294995
20012706.0,792,0.6098484848484849
20012707.0,470,0.0
20012708.0,2807,0.11827573922337015
20012709.0,484,0.23760330578512398
20012710.0,350,0.06285714285714286
20012801.0,1145,0.6689956331877729
20012802.0,871,0.7474167623421355
20012803.0,1412,0.8810198300283286
20012804.0,386,0.15544041450777202
20012805.0,1029,0.3858114674441205
20012806.0,1284,0.7266355140186916
20012807.0,1182,0.0583756345177665
20012808.0,1145,0.0
20012809.0,1379,0.7592458303118201
20012810.0,1962,0.6885830784913354
20012811.0,778,0.6979434447300771
20012812.0,351,0.8603988603988604
20012813.0,1860,0.5639784946236559
20012901.0,865,0.7549132947976879
20012902.0,1119,0.7453083109919572
20012903.0,391,0.5089514066496164
20012904.0,412,0.5800970873786407
20012905.0,1007,0.637537239324727
20012906.0,708,0.7090395480225988
20012907.0,575,0.03304347826086956
20012908.0,881,0.7491486946651532
20012909.0,672,0.48214285714285715
20020101.0,767,0.08344198174706649
20020102.0,1990,0.38241206030150754
20020201.0,267,0.5805243445692884
20020202.0,482,0.0
20020203.0,7719,0.10636092758129291
20020204.0,175,0.0
20020205.0,263,0.3269961977186312
20020206.0,411,0.39416058394160586
20020207.0,597,0.6030150753768844
20020208.0,774,0.0
20020301.0,1327,0.3240391861341371
20020302.0,303,0.49504950495049505
20020303.0,5129,0.04932735426008968
20020304.0,3156,0.0370722433460076
20020305.0,1952,0.6116803278688525
20020306.0,1050,0.39904761904761904
20020307.0,1339,0.11949215832710978
20020308.0,342,0.2953216374269006
20020401.0,573,0.3787085514834206
20020402.0,948,0.2141350210970464
20020403.0,765,0.19084967320261437
20020404.0,311,0.05466237942122187
20020405.0,663,0.27450980392156865
20020406.0,341,0.0
20020407.0,278,0.2841726618705036
20020408.0,629,0.32432432432432434
20020409.0,421,0.5795724465558195
20020410.0,1120,0.3196428571428571
20020501.0,996,0.0823293172690763
20020502.0,506,0.20553359683794467
20020503.0,783,0.5134099616858238
20020504.0,296,0.0
20020505.0,425,0.22823529411764706
20020506.0,375,0.464
20020507.0,470,0.059574468085106386
20020508.0,463,0.367170626349892
20020509.0,568,0.3503521126760563
20020601.0,1451,0.20468642315644384
20020602.0,717,0.11297071129707113
20020603.0,894,0.3333333333333333
20020604.0,957,0.41274817136886105
20020605.0,766,0.17885117493472585
20020606.0,1039,0.5736284889316651
20020607.0,1139,0.31431079894644426
20020608.0,682,0.4501466275659824
20020609.0,749,0.5727636849132176
20020610.0,501,0.1536926147704591
20020701.0,1601,0.6246096189881324
20020702.0,938,0.44136460554371004
20020703.0,794,0.45465994962216627
20020704.0,986,0.3235294117647059
20020705.0,1035,0.1285024154589372
20020706.0,942,0.2770700636942675
20020707.0,668,0.18113772455089822
20020708.0,2986,0.22672471533824515
20020709.0,715,0.13986013986013987
20020801.0,916,0.6441048034934498
20020802.0,727,0.4016506189821183
20020803.0,1254,0.6140350877192983
20020804.0,653,0.13476263399693722
20020805.0,1774,0.47801578354002255
20020806.0,802,0.38403990024937656
20020807.0,1664,0.5258413461538461
20020808.0,758,0.2612137203166227
20020901.0,753,0.18326693227091634
20020902.0,2831,0.5634051571882727
20020903.0,304,0.0
20020904.0,638,0.5611285266457681
20020905.0,1163,0.5606190885640585
20020906.0,1127,0.33451641526175685
20020907.0,736,0.45516304347826086
20020908.0,2257,0.7434647762516615
20020909.0,976,0.4293032786885246
20021001.0,185,0.0
20021002.0,591,0.727580372250423
20021003.0,592,0.4864864864864865
20021004.0,1098,0.5063752276867031
20021005.0,733,0.6875852660300137
20021006.0,797,0.5244667503136763
20021007.0,877,0.29076396807297605
20021008.0,935,0.7315508021390374
20021009.0,700,0.23714285714285716
20021101.0,478,0.2594142259414226
20021102.0,563,0.4493783303730018
20021103.0,608,0.06907894736842106
20021104.0,592,0.4527027027027027
20021105.0,371,0.10242587601078167
20021106.0,1904,0.3009453781512605
20021201.0,791,0.6321112515802781
20021202.0,160,0.125
20021203.0,1155,0.5593073593073593
20021204.0,717,0.5369595536959554
20021205.0,1280,0.7703125
20021206.0,705,0.28368794326241137
20021301.0,629,0.29252782193958665
20021302.0,546,0.5531135531135531
20021303.0,1310,0.6908396946564885
20021304.0,1530,0.2130718954248366
20021305.0,1686,0.5047449584816133
20021306.0,738,0.07452574525745258
20021307.0,1808,0.17920353982300885
20021401.0,1582,0.36852085967130216
20021402.0,407,0.48894348894348894
20021403.0,219,0.0547945205479452
20021404.0,1042,0.33685220729366605
20021405.0,1566,0.1532567049808429
20021406.0,1203,0.38237738985868663
20021407.0,900,0.3111111111111111
20021408.0,1238,0.678513731825525
20021409.0,2337,0.7899015832263586
20021410.0,853,0.4243845252051583
20021501.0,250,0.172
20021502.0,307,0.3355048859934853
20021503.0,1165,0.4721030042918455
20021504.0,509,0.5618860510805501
20021505.0,1236,0.6504854368932039
20021506.0,725,0.28413793103448276
20021507.0,1318,0.6009104704097117
20021508.0,901,0.36958934517203107
20021601.0,922,0.48698481561822127
20021602.0,820,0.38902439024390245
20021603.0,811,0.32922318125770655
20021604.0,1256,0.4394904458598726
20021605.0,1406,0.38193456614509247
20021606.0,1547,0.6380090497737556
20021607.0,744,0.29838709677419356
20021608.0,1806,0.03211517165005537
20021701.0,987,0.27152988855116517
20021702.0,901,0.3607103218645949
20021703.0,1329,0.0526711813393529
20021704.0,807,0.161090458488228
20021705.0,1110,0.5054054054054054
20021706.0,929,0.5586652314316469
20021707.0,652,0.1334355828220859
20021708.0,920,0.4
20021709.0,1658,0.05066344993968637
20021801.0,842,0.3978622327790974
20021802.0,1189,0.5147182506307821
20021803.0,1459,0.44619602467443453
20021804.0,6291,0.3832459068510571
20021805.0,323,0.13312693498452013
20021806.0,475,0.25894736842105265
20021807.0,807,0.11028500619578686
20021808.0,1156,0.3460207612456747
20021901.0,975,0.3548717948717949
20021902.0,620,0.5370967741935484
20021903.0,462,0.43506493506493504
20021904.0,1880,0.5696808510638298
20021905.0,959,0.19186652763295098
20021906.0,223,0.5605381165919282
20021907.0,1942,0.41864057672502575
20021908.0,442,0.0
20022001.0,1439,0.5225851285615011
20022002.0,1432,0.5418994413407822
20022003.0,1540,0.7357142857142858
20022004.0,738,0.3617886178861789
20022005.0,401,0.32418952618453867
20022006.0,835,0.5808383233532934
20022007.0,1222,0.4869067103109656
20022008.0,503,0.2962226640159046
20022101.0,1109,0.28043282236248873
20022102.0,1043,0.20230105465004794
20022103.0,588,0.18197278911564627
20022104.0,935,0.17967914438502675
20022105.0,1298,0.49075500770416025
20022106.0,591,0.3790186125211506
20022201.0,823,0.29526123936816523
20022202.0,466,0.4184549356223176
20022203.0,588,0.5969387755102041
20022204.0,608,0.3026315789473684
20022205.0,685,0.4992700729927007
20022206.0,1380,0.33115942028985507
20022301.0,836,0.25598086124401914
20022302.0,961,0.5796045785639958
20022303.0,492,0.3353658536585366
20022304.0,1222,0.8543371522094927
20022305.0,282,0.5070921985815603
20022306.0,328,0.14939024390243902
20022307.0,556,0.4748201438848921
20022308.0,671,0.45007451564828616
20022309.0,329,0.19756838905775076
20022401.0,1429,0.6808957312806159
20022402.0,1380,0.5623188405797102
20022403.0,753,0.18857901726427623
20022404.0,772,0.633419689119171
20022405.0,1134,0.5978835978835979
20022406.0,511,0.0
20022501.0,466,0.5407725321888412
20022502.0,702,0.4230769230769231
20022503.0,1505,0.6850498338870432
20022504.0,354,0.2768361581920904
20022505.0,519,0.4701348747591522
20022506.0,454,0.1960352422907489
20022507.0,592,0.6097972972972973
20022508.0,827,0.31680773881499397
20022509.0,598,0.4983277591973244
20022510.0,490,0.373469387755102
20022511.0,989,0.3862487360970677
20030101.0,938,0.3678038379530917
20030102.0,716,0.48324022346368717
20030103.0,876,0.17922374429223745
20030104.0,1054,0.683111954459203
20030105.0,861,0.31010452961672474
20030106.0,3563,0.11254560763401628
20030107.0,482,0.5352697095435685
20030108.0,1411,0.5946137491141035
20030109.0,3627,0.09043286462641302
20030110.0,850,0.648235294117647
20030111.0,804,0.654228855721393
20030201.0,402,0.0472636815920398
20030202.0,789,0.752851711026616
20030203.0,602,0.47674418604651164
20030204.0,127,0.0
20030205.0,1280,0.584375
20030206.0,458,0.49563318777292575
20030207.0,1203,0.5827098919368247
20030208.0,1273,0.21052631578947367
20030209.0,999,0.4084084084084084
20030210.0,1174,0.37052810902896083
20030211.0,376,0.19680851063829788
20030212.0,598,0.717391304347826
20030301.0,1323,0.6266061980347695
20030302.0,869,0.3394706559263521
20030303.0,533,0.6960600375234521
20030304.0,402,0.36318407960199006
20030305.0,1370,0.916058394160584
20030306.0,704,0.7627840909090909
20030307.0,276,0.32971014492753625
20030308.0,709,0.4287729196050776
20030309.0,600,0.7916666666666666
20030310.0,703,0.3485064011379801
20030311.0,383,0.0
20030401.0,272,0.0
20030402.0,538,0.7044609665427509
20030403.0,540,0.4203703703703704
20030404.0,1207,0.5948632974316487
20030405.0,1012,0.22233201581027667
20030406.0,537,0.6033519553072626
20030407.0,810,0.2345679012345679
20030408.0,2135,0.5648711943793912
20030501.0,2856,0.23914565826330533
20030502.0,1168,0.7123287671232876
20030503.0,1145,0.5572052401746724
20030504.0,1221,0.4021294021294021
20030505.0,596,0.18791946308724833
20030506.0,1997,0.22684026039058588
20030507.0,1211,0.10487200660611065
20030601.0,1480,0.5141891891891892
20030602.0,1104,0.1838768115942029
20030603.0,856,0.15186915887850466
20030604.0,1946,0.1459403905447071
20030605.0,1024,0.2490234375
20030606.0,1199,0.38448707256046705
20030607.0,760,0.3355263157894737
20030701.0,549,0.39344262295081966
20030702.0,1086,0.3305709023941068
20030703.0,1674,0.4175627240143369
20030704.0,2670,0.13333333333333333
20030705.0,783,0.10727969348659004
20030706.0,343,0.09912536443148688
20030707.0,350,0.05714285714285714
20030708.0,570,0.43333333333333335
20030709.0,1185,0.4860759493670886
20030801.0,581,0.18932874354561102
20030802.0,382,0.39528795811518325
20030803.0,583,0.28987993138936535
20030804.0,137,0.0
20030805.0,1100,0.7809090909090909
20030806.0,924,0.6623376623376623
20030807.0,407,0.6044226044226044
20030808.0,460,0.5282608695652173
20030809.0,756,0.7407407407407407
20030810.0,587,0.6609880749574105
20030901.0,636,0.2562893081761006
20030902.0,910,0.15604395604395604
20030903.0,1539,0.7732293697205977
20030904.0,620,0.6758064516129032
20030905.0,511,0.05870841487279843
20030906.0,2348,0.12819420783645655
20030907.0,767,0.1877444589308996
20030908.0,1058,0.390359168241966
20030909.0,1666,0.7046818727490997
20030910.0,3084,0.3401426718547341
20031001.0,1376,0.42151162790697677
20031002.0,343,0.27113702623906705
20031003.0,648,0.22530864197530864
20031004.0,1615,0.653250773993808
20031005.0,1018,0.49705304518664045
20031006.0,379,0.11873350923482849
20031007.0,292,0.0958904109589041
20031008.0,249,0.0
20031101.0,577,0.24263431542461006
20031102.0,1233,0.786699107866991
20031103.0,643,0.0
20031104.0,4396,0.11146496815286625
20031105.0,1431,0.20964360587002095
20031106.0,769,0.31859557867360205
20031107.0,841,0.2544589774078478
20031108.0,774,0.19896640826873385
20031201.0,952,0.7037815126050421
20031202.0,820,0.47560975609756095
20031203.0,259,0.21235521235521235
20031204.0,374,0.3770053475935829
20031205.0,830,0.363855421686747
20031206.0,2235,0.6219239373601789
20031207.0,1279,0.8256450351837373
20031208.0,639,0.458528951486698
20031209.0,907,0.5060639470782801
20031210.0,1593,0.7281858129315757
20031301.0,497,0.33601609657947684
20031302.0,929,0.2744886975242196
20031303.0,362,0.5524861878453039
20031304.0,428,0.0
20031305.0,227,0.11894273127753303
20031306.0,1372,0.672740524781341
20031307.0,702,0.5569800569800569
20031308.0,779,0.20667522464698332
20031309.0,247,0.0
20031310.0,291,0.13402061855670103
20031311.0,1217,0.5225965488907148
20031401.0,1348,0.33086053412462907
20031402.0,916,0.7991266375545851
20031403.0,452,0.0
20031404.0,647,0.4080370942812983
20031405.0,1760,0.7676136363636363
20031406.0,452,0.3163716814159292
20031407.0,236,0.0
20031408.0,497,0.5030181086519114
20031409.0,519,0.0
20031410.0,676,0.378698224852071
20031501.0,157,0.0
20031502.0,950,0.5831578947368421
20031503.0,858,0.372960372960373
20031504.0,608,0.125
20031505.0,1234,0.4692058346839546
20031506.0,1305,0.6996168582375479
20031507.0,1092,0.5412087912087912
20031508.0,504,0.7718253968253969
20031509.0,141,0.14893617021276595
20031601.0,1399,0.7934238741958541
20031602.0,1324,0.6714501510574018
20031603.0,828,0.7777777777777778
20031604.0,495,0.2828282828282828
20031605.0,435,0.7149425287356321
20031606.0,363,0.1349862258953168
20031607.0,1565,0.860702875399361
20031608.0,742,0.2803234501347709
20031609.0,1633,0.38395590936925905
20031701.0,753,0.6454183266932271
20031702.0,534,0.6985018726591761
20031703.0,87,0.0
20031704.0,1417,0.24417784050811575
20031705.0,1133,0.353927625772286
20031706.0,473,0.44820295983086683
20031707.0,768,0.5143229166666666
20031708.0,1188,0.7070707070707071
20031709.0,264,0.0
20031801.0,1016,0.8149606299212598
20031802.0,879,0.7258248009101251
20031803.0,986,0.34989858012170383
20031804.0,439,0.4419134396355353
20031805.0,203,0.0
20031806.0,1257,0.7326968973747017
20031807.0,257,0.6848249027237354
20031808.0,687,0.5400291120815138
20031809.0,891,0.5499438832772167
20031810.0,683,0.17715959004392387
20031811.0,224,0.0
20031901.0,272,0.18382352941176472
20031902.0,506,0.9071146245059288
20031903.0,640,0.628125
20031904.0,560,0.2839285714285714
20031905.0,1608,0.25497512437810943
20031906.0,1486,0.7664872139973082
20031907.0,1666,0.6674669867947179
20031908.0,290,0.3137931034482759
20031909.0,235,0.0
20031910.0,340,0.7029411764705882
20032001.0,923,0.7497291440953413
20032002.0,370,0.0
20032003.0,822,0.41362530413625304
20032004.0,551,0.11252268602540835
20032005.0,1045,0.861244019138756
20032006.0,535,0.7158878504672898
20032007.0,1520,0.5177631578947368
20032008.0,993,0.6576032225579054
20032009.0,483,0.4472049689440994
20032010.0,267,0.0
20032011.0,402,0.5472636815920398
20032101.0,608,0.5230263157894737
20032102.0,164,0.0
20032103.0,1659,0.7781796262808921
20032104.0,537,0.6536312849162011
20032105.0,339,0.0943952802359882
20032106.0,376,0.19946808510638298
20032107.0,144,0.20833333333333334
20032108.0,1279,0.5840500390930414
20032109.0,104,0.0
20032110.0,611,0.39279869067103107
20032201.0,410,0.25121951219512195
20032202.0,904,0.8252212389380531
20032203.0,219,0.730593607305936
20032204.0,146,0.3150684931506849
20032205.0,1080,0.7416666666666667
20032206.0,805,0.05962732919254658
20032207.0,490,0.48775510204081635
20032208.0,636,0.5
20032209.0,432,0.44212962962962965
20032301.0,179,0.2346368715083799
20032302.0,101,0.39603960396039606
20032303.0,456,0.6074561403508771
20032304.0,415,0.5518072289156627
20032305.0,374,0.10160427807486631
20032306.0,419,0.36754176610978523
20032307.0,262,0.48854961832061067
20032308.0,620,0.36129032258064514
20032309.0,186,0.20430107526881722
20032310.0,211,0.33649289099526064
20032401.0,127,0.14960629921259844
20032402.0,379,0.2612137203166227
20032403.0,273,0.5311355311355311
20032404.0,381,0.5459317585301837
20032405.0,772,0.7914507772020726
20032406.0,1047,0.7297039159503342
20032407.0,586,0.3532423208191126
20032408.0,783,0.5134099616858238
20032409.0,798,0.7180451127819549
20032501.0,965,0.6020725388601036
20032502.0,266,0.24060150375939848
20032503.0,117,0.0
20032504.0,459,0.5969498910675382
20032505.0,1546,0.5265200517464425
20032506.0,425,0.37411764705882355
20032507.0,653,0.24961715160796324
20032508.0,820,0.5878048780487805
20032509.0,901,0.6859045504994451
20032601.0,854,0.3395784543325527
20032602.0,1370,0.7087591240875912
20032603.0,246,0.2682926829268293
20032604.0,865,0.7283236994219653
20032605.0,469,0.21748400852878466
20032606.0,487,0.09240246406570841
20032607.0,221,0.08597285067873303
20032608.0,235,0.4127659574468085
20032609.0,768,0.55078125
20032701.0,308,0.0
20032702.0,592,0.2702702702702703
20032703.0,576,0.4114583333333333
20032704.0,772,0.23575129533678757
20032705.0,539,0.49165120593692024
20032706.0,295,0.4135593220338983
20032707.0,1077,0.39647168059424326
20040101.0,510,0.3176470588235294
20040102.0,221,0.18552036199095023
20040103.0,427,0.11943793911007025
20040104.0,646,0.565015479876161
20040105.0,220,0.6454545454545455
20040106.0,440,0.4772727272727273
20040107.0,2303,0.724706904038211
20040108.0,1450,0.5841379310344827
20040109.0,951,0.5573080967402734
20040110.0,319,0.5360501567398119
20040111.0,639,0.6807511737089202
20040112.0,720,0.8
20040113.0,874,0.6819221967963387
20040114.0,1152,0.4192708333333333
20040201.0,811,0.47348951911220716
20040202.0,1130,0.32035398230088497
20040203.0,1501,0.18854097268487674
20040204.0,348,0.22988505747126436
20040205.0,945,0.6835978835978836
20040206.0,488,0.3524590163934426
20040207.0,1015,0.5123152709359606
20040208.0,645,0.5426356589147286
20040209.0,1337,0.6679132385938669
20040210.0,1875,0.6469333333333334
20040301.0,775,0.6490322580645161
20040302.0,205,0.44878048780487806
20040303.0,1125,0.6817777777777778
20040304.0,144,0.1736111111111111
20040305.0,482,0.6410788381742739
20040306.0,603,0.12935323383084577
20040307.0,476,0.16596638655462184
20040308.0,428,0.21495327102803738
20040309.0,329,0.0
20040310.0,593,0.4772344013490725
20040311.0,1284,0.6900311526479751
20040312.0,558,0.9014336917562724
20040313.0,853,0.3106682297772567
20040401.0,902,0.3713968957871397
20040402.0,363,0.7355371900826446
20040403.0,653,0.6845329249617151
20040404.0,806,0.2196029776674938
20040405.0,963,0.7497403946002077
20040406.0,586,0.7030716723549488
20040407.0,803,0.386052303860523
20040408.0,665,0.39097744360902253
20040409.0,597,0.8157453936348409
20040410.0,187,0.0
20040411.0,925,0.13837837837837838
20040501.0,757,0.5033025099075297
20040502.0,640,0.40625
20040503.0,365,0.4273972602739726
20040504.0,292,0.0
20040505.0,193,0.0
20040506.0,427,0.0
20040507.0,953,0.16998950682056663
20040508.0,2200,0.5159090909090909
