,is_home,is_home
,count,home_tweet_ratio
codigo,,
20012803.0,305,0.0
20012804.0,629,0.2861685214626391
20012805.0,916,0.0
20012806.0,186,0.0
20012807.0,1806,0.2563676633444075
20012808.0,1814,0.038037486218302094
20012809.0,872,0.2775229357798165
20012810.0,1089,0.4279155188246097
20012811.0,150,0.2733333333333333
20012812.0,54,0.0
20012813.0,725,0.26068965517241377
20012901.0,106,0.0
20012902.0,1346,0.7852897473997028
20012903.0,231,0.2077922077922078
20012904.0,110,0.0
20012905.0,662,0.4380664652567976
20012906.0,1506,0.8154050464807437
20012907.0,393,0.30279898218829515
20012908.0,311,0.21543408360128619
20012909.0,1249,0.7854283426741393
20020101.0,1150,0.04695652173913043
20020102.0,2567,0.0
20020201.0,238,0.09663865546218488
20020202.0,883,0.11664779161947905
20020203.0,14969,0.20635981027456743
20020204.0,260,0.1423076923076923
20020205.0,550,0.4254545454545455
20020206.0,601,0.4908485856905158
20020207.0,716,0.16620111731843576
20020208.0,770,0.32857142857142857
20020301.0,1522,0.1366622864651774
20020302.0,436,0.15825688073394495
20020303.0,9013,0.1627648951514479
20020304.0,3466,0.059723023658395845
20020305.0,2125,0.3552941176470588
20020306.0,1233,0.25060827250608275
20020307.0,1793,0.7317345231455661
20020308.0,578,0.2093425605536332
20020401.0,810,0.5456790123456791
20020402.0,599,0.05843071786310518
20020403.0,1354,0.4571639586410635
20020404.0,618,0.05825242718446602
20020405.0,665,0.23759398496240602
20020406.0,677,0.0723781388478582
20020407.0,894,0.45861297539149887
20020408.0,1618,0.6835599505562423
20020409.0,989,0.7623862487360971
20020410.0,2353,0.4292392690182745
20020501.0,1224,0.28022875816993464
20020502.0,228,0.07894736842105263
20020503.0,856,0.3516355140186916
20020504.0,633,0.4312796208530806
20020505.0,1518,0.5401844532279315
20020506.0,524,0.30343511450381677
20020507.0,1063,0.37064910630291625
20020508.0,1221,0.5626535626535627
20020509.0,753,0.08897742363877822
20020601.0,2301,0.5649717514124294
20020602.0,1503,0.1370592149035263
20020603.0,1075,0.07720930232558139
20020604.0,1227,0.0945395273023635
20020605.0,1423,0.1735769501054111
20020606.0,1681,0.06484235574063058
20020607.0,2026,0.1920039486673248
20020608.0,1227,0.4286878565607172
20020609.0,1074,0.33891992551210426
20020610.0,1117,0.39480752014324083
20020701.0,1541,0.29136924075275794
20020702.0,1163,0.3697334479793637
20020703.0,867,0.22260668973471742
20020704.0,1128,0.26773049645390073
20020705.0,2438,0.21575061525840852
20020706.0,1588,0.2304785894206549
20020707.0,1813,0.38113623827909543
20020708.0,5537,0.26819577388477517
20020709.0,1204,0.06478405315614617
20020801.0,853,0.3950762016412661
20020802.0,1270,0.5
20020803.0,2235,0.6429530201342282
20020804.0,1614,0.37174721189591076
20020805.0,1399,0.7026447462473195
20020806.0,1666,0.47358943577430973
20020807.0,2938,0.6388699795779442
20020808.0,1429,0.33030090972708187
20020901.0,1742,0.2755453501722158
20020902.0,4299,0.3821819027680856
20020903.0,572,0.263986013986014
20020904.0,669,0.06278026905829596
20020905.0,2381,0.5703485930281395
20020906.0,1179,0.44359626802374896
20020907.0,1068,0.3267790262172285
20020908.0,2047,0.5911089399120665
20020909.0,2095,0.5799522673031027
20021001.0,756,0.27116402116402116
20021002.0,523,0.26195028680688337
20021003.0,850,0.3058823529411765
20021004.0,996,0.2399598393574297
20021005.0,1701,0.6443268665490888
20021006.0,2619,0.6410843833524246
20021007.0,1499,0.3495663775850567
20021008.0,614,0.36156351791530944
20021009.0,834,0.1642685851318945
20021101.0,1326,0.6063348416289592
20021102.0,1144,0.42045454545454547
20021103.0,2120,0.5533018867924528
20021104.0,966,0.4420289855072464
20021105.0,395,0.05822784810126582
20021106.0,3987,0.3967895660897918
20021201.0,765,0.3058823529411765
20021202.0,604,0.3791390728476821
20021203.0,893,0.1780515117581187
20021204.0,1115,0.4233183856502242
20021205.0,1511,0.46657842488418266
20021206.0,1893,0.5171685155837296
20021301.0,1126,0.4129662522202487
20021302.0,1716,0.5903263403263403
20021303.0,1563,0.32821497120921306
20021304.0,1611,0.37368094351334574
20021305.0,1796,0.5645879732739421
20021306.0,2970,0.38282828282828285
20021307.0,1635,0.42996941896024465
20021401.0,2603,0.3557433730311179
20021402.0,803,0.25155666251556663
20021403.0,1170,0.3
20021404.0,841,0.2544589774078478
20021405.0,3508,0.2936145952109464
20021406.0,2614,0.4254016832440704
20021407.0,1852,0.46004319654427644
20021408.0,763,0.0799475753604194
20021409.0,2030,0.6541871921182266
20021410.0,1527,0.14800261951538965
20021501.0,722,0.029085872576177285
20021502.0,937,0.24226254002134473
20021503.0,2080,0.42115384615384616
20021504.0,1260,0.3952380952380952
20021505.0,1284,0.8255451713395638
20021506.0,1665,0.2078078078078078
20021507.0,1329,0.2768999247554552
20021508.0,1508,0.21684350132625996
20021601.0,930,0.42473118279569894
20021602.0,1350,0.44074074074074077
20021603.0,1554,0.30244530244530243
20021604.0,1864,0.3674892703862661
20021605.0,2326,0.2725709372312984
20021606.0,1534,0.20925684485006518
20021607.0,907,0.402425578831312
20021608.0,3403,0.13164854540111667
20021701.0,759,0.1831357048748353
20021702.0,1221,0.46027846027846026
20021703.0,2624,0.11204268292682927
20021704.0,1322,0.06656580937972768
20021705.0,997,0.05917753259779338
20021706.0,849,0.18492343934040048
20021707.0,1106,0.16998191681735986
20021708.0,1237,0.15278900565885206
20021709.0,2704,0.1871301775147929
20021801.0,2673,0.48522259633370746
20021802.0,1581,0.3510436432637571
20021803.0,1778,0.38020247469066365
20021804.0,9701,0.25956087001340067
20021805.0,1004,0.5448207171314741
20021806.0,1073,0.2124883504193849
20021807.0,1544,0.163860103626943
20021808.0,1415,0.3908127208480565
20021901.0,1359,0.35835172921265634
20021902.0,637,0.07535321821036106
20021903.0,816,0.40931372549019607
20021904.0,1390,0.36115107913669064
20021905.0,1720,0.32151162790697674
20021906.0,435,0.15862068965517243
20021907.0,2702,0.2146558105107328
20021908.0,1160,0.14482758620689656
20022001.0,1487,0.4149293880295898
20022002.0,1035,0.4144927536231884
20022003.0,632,0.4541139240506329
20022004.0,1232,0.09659090909090909
20022005.0,453,0.12582781456953643
20022006.0,627,0.4098883572567783
20022007.0,1762,0.47105561861521
20022008.0,668,0.23652694610778444
20022101.0,2004,0.281936127744511
20022102.0,2626,0.2638994668697639
20022103.0,695,0.1093525179856115
20022104.0,1122,0.26916221033868093
20022105.0,1748,0.6996567505720824
20022106.0,1272,0.5314465408805031
20022201.0,1764,0.37811791383219956
20022202.0,446,0.1367713004484305
20022203.0,815,0.051533742331288344
20022204.0,1683,0.3303624480095068
20022205.0,827,0.21281741233373638
20022206.0,1549,0.47062621045836023
20022301.0,1505,0.45448504983388704
20022302.0,2280,0.6206140350877193
20022303.0,1279,0.3956215793588741
20022304.0,515,0.2970873786407767
20022305.0,758,0.20844327176781002
20022306.0,1090,0.5477064220183486
20022307.0,1157,0.3094209161624892
20022308.0,580,0.15862068965517243
20022309.0,808,0.26732673267326734
20022401.0,851,0.057579318448883664
20022402.0,1336,0.3143712574850299
20022403.0,1708,0.3870023419203747
20022404.0,936,0.15384615384615385
20022405.0,554,0.259927797833935
20022406.0,887,0.43291995490417134
20022501.0,1059,0.8064211520302171
20022502.0,854,0.45550351288056207
20022503.0,2277,0.31313131313131315
20022504.0,884,0.6006787330316742
20022505.0,992,0.3659274193548387
20022506.0,606,0.13036303630363036
20022507.0,854,0.45081967213114754
20022508.0,1884,0.5376857749469215
20022509.0,1317,0.3591495823842065
20022510.0,1047,0.3495702005730659
20022511.0,1878,0.42545260915867944
20030101.0,1659,0.2591922845087402
20030102.0,704,0.3025568181818182
20030103.0,2311,0.4353093898745132
20030104.0,2029,0.7767373090192213
20030105.0,1174,0.2453151618398637
20030106.0,5371,0.08527276112455781
20030107.0,1081,0.44588344125809437
20030108.0,1094,0.16727605118829983
20030109.0,5978,0.15373034459685514
20030110.0,776,0.23582474226804123
20030111.0,960,0.11875
20030201.0,561,0.2549019607843137
20030202.0,420,0.49047619047619045
20030203.0,471,0.1932059447983015
20030204.0,240,0.0
20030205.0,1300,0.2823076923076923
20030206.0,795,0.25031446540880503
20030207.0,2102,0.33158896289248335
20030208.0,2793,0.6000716075904046
20030209.0,1407,0.5174129353233831
20030210.0,626,0.17092651757188498
20030211.0,724,0.0856353591160221
20030212.0,400,0.3675
20030301.0,1979,0.5229914098029308
20030302.0,531,0.2504708097928437
20030303.0,657,0.2754946727549467
20030304.0,222,0.3918918918918919
20030305.0,182,0.25824175824175827
20030306.0,271,0.0
20030307.0,534,0.4887640449438202
20030308.0,1443,0.41164241164241167
20030309.0,196,0.0
20030310.0,1167,0.017994858611825194
20030311.0,761,0.22996057818659657
20030401.0,962,0.30145530145530147
20030402.0,393,0.1450381679389313
20030403.0,1042,0.6391554702495201
20030404.0,892,0.2623318385650224
20030405.0,1598,0.29224030037546933
20030406.0,338,0.47041420118343197
20030407.0,800,0.04
20030408.0,1930,0.405699481865285
20030501.0,2187,0.3040695016003658
20030502.0,572,0.43356643356643354
20030503.0,2193,0.6329229366165071
20030504.0,1975,0.30430379746835445
20030505.0,1326,0.22171945701357465
20030506.0,1903,0.048870204939569103
20030507.0,1483,0.14699932569116655
20030601.0,2114,0.36565752128666035
20030602.0,1431,0.2948986722571628
20030603.0,1862,0.4731471535982814
20030604.0,2737,0.11070515162586773
20030605.0,1867,0.28869844670594536
20030606.0,1942,0.21730175077239958
20030607.0,908,0.1486784140969163
20030701.0,1513,0.38334434897554526
20030702.0,1126,0.3845470692717584
20030703.0,1669,0.22648292390653085
20030704.0,3881,0.3424375161040969
20030705.0,1405,0.18647686832740212
20030706.0,629,0.04769475357710652
20030707.0,799,0.5769712140175219
20030708.0,1020,0.40490196078431373
20030709.0,1383,0.591467823571945
20030801.0,397,0.5138539042821159
20030802.0,498,0.5281124497991968
20030803.0,695,0.26187050359712233
20030804.0,514,0.24124513618677043
20030805.0,1074,0.7169459962756052
20030806.0,1139,0.5232660228270413
20030807.0,974,0.46303901437371664
20030808.0,578,0.39100346020761245
20030809.0,467,0.4068522483940043
20030810.0,471,0.22929936305732485
20030901.0,1315,0.5825095057034221
20030902.0,1678,0.0
20030903.0,650,0.5984615384615385
20030904.0,346,0.1416184971098266
20030905.0,726,0.4669421487603306
20030906.0,3125,0.11264
20030907.0,1316,0.0
20030908.0,1774,0.5157835400225479
20030909.0,1035,0.17004830917874397
20030910.0,3591,0.22082985240879976
20031001.0,1426,0.16760168302945302
20031002.0,648,0.0
20031003.0,844,0.10545023696682465
20031004.0,1206,0.3615257048092869
20031005.0,1636,0.4517114914425428
20031006.0,1403,0.42266571632216676
20031007.0,849,0.048292108362779744
20031008.0,370,0.0
20031101.0,831,0.09265944645006016
20031102.0,729,0.6433470507544582
20031103.0,545,0.14495412844036698
20031104.0,4251,0.16137379440131733
20031105.0,1584,0.2702020202020202
20031106.0,2097,0.4296614210777301
20031107.0,1831,0.5674494811578372
20031108.0,2473,0.42741609381318235
20031201.0,549,0.575591985428051
20031202.0,919,0.5223068552774756
20031203.0,402,0.39054726368159204
20031204.0,922,0.5379609544468547
20031205.0,1089,0.22589531680440772
20031206.0,1883,0.21402018056293148
20031207.0,635,0.14488188976377953
20031208.0,1649,0.540933899332929
20031209.0,618,0.05825242718446602
20031210.0,830,0.4783132530120482
20031301.0,1050,0.48
20031302.0,1649,0.30503335354760464
20031303.0,506,0.0
20031304.0,485,0.0
20031305.0,276,0.322463768115942
20031306.0,514,0.17120622568093385
20031307.0,743,0.2570659488559892
20031308.0,1438,0.11543810848400557
20031309.0,630,0.5111111111111111
20031310.0,402,0.09950248756218906
20031311.0,856,0.47546728971962615
20031401.0,1339,0.6467513069454817
20031402.0,1498,0.6321762349799733
20031403.0,759,0.15151515151515152
20031404.0,290,0.4068965517241379
20031405.0,966,0.6004140786749482
20031406.0,1456,0.6256868131868132
20031407.0,226,0.0
20031408.0,539,0.660482374768089
20031409.0,493,0.0
20031410.0,1123,0.45325022261798753
20031501.0,262,0.42366412213740456
20031502.0,515,0.0
20031503.0,1130,0.15486725663716813
20031504.0,929,0.12378902045209902
20031505.0,1277,0.49960845732184805
20031506.0,566,0.24911660777385158
20031507.0,1420,0.39647887323943665
20031508.0,471,0.832271762208068
20031509.0,336,0.32142857142857145
20031601.0,539,0.3228200371057514
20031602.0,1088,0.5349264705882353
20031603.0,962,0.37525987525987525
20031604.0,992,0.6895161290322581
20031605.0,382,0.6047120418848168
20031606.0,648,0.15895061728395063
20031607.0,876,0.408675799086758
20031608.0,977,0.1985670419651996
20031609.0,1883,0.35422198619224643
20031701.0,281,0.45195729537366547
20031702.0,967,0.20372285418821096
20031703.0,502,0.48406374501992033
20031704.0,1273,0.45326001571091906
20031705.0,1751,0.051970302684180465
20031706.0,661,0.17851739788199697
20031707.0,1791,0.5142378559463987
20031708.0,1069,0.21515434985968196
20031709.0,875,0.8411428571428572
20031801.0,472,0.7245762711864406
20031802.0,296,0.0
20031803.0,976,0.3483606557377049
20031804.0,359,0.4011142061281337
20031805.0,628,0.5143312101910829
20031806.0,637,0.6357927786499215
20031807.0,356,0.2303370786516854
20031808.0,617,0.39384116693679094
20031809.0,558,0.2222222222222222
20031810.0,1247,0.4041700080192462
20031811.0,674,0.14836795252225518
20031901.0,324,0.15123456790123457
20031902.0,167,0.5029940119760479
20031903.0,389,0.6606683804627249
20031904.0,189,0.0
20031905.0,414,0.22946859903381642
20031906.0,480,0.0
20031907.0,1025,0.4029268292682927
20031908.0,638,0.3777429467084639
20031909.0,940,0.6702127659574468
20031910.0,515,0.42135922330097086
20032001.0,1652,0.7487893462469734
20032002.0,1138,0.3216168717047452
20032003.0,1047,0.47277936962750716
20032004.0,400,0.0
20032005.0,565,0.0
20032006.0,258,0.3992248062015504
20032007.0,1220,0.3155737704918033
20032008.0,1325,0.5230188679245283
20032009.0,799,0.08260325406758448
20032010.0,918,0.3474945533769063
20032011.0,1089,0.6666666666666666
20032101.0,833,0.2689075630252101
20032102.0,220,0.0
20032103.0,1660,0.7054216867469879
20032104.0,555,0.25225225225225223
20032105.0,966,0.13561076604554864
20032106.0,562,0.0
20032107.0,430,0.0
20032108.0,1043,0.3336529242569511
20032109.0,94,0.0
20032110.0,223,0.0
20032201.0,1318,0.20182094081942337
20032202.0,482,0.3817427385892116
20032203.0,187,0.0
20032204.0,644,0.8726708074534162
20032205.0,1508,0.46220159151193635
20032206.0,876,0.6289954337899544
20032207.0,1369,0.09495982468955443
20032208.0,1103,0.5339981867633726
20032209.0,718,0.5376044568245125
20032301.0,1653,0.4785238959467635
20032302.0,714,0.7717086834733894
20032303.0,679,0.37702503681885124
20032304.0,234,0.0
20032305.0,1000,0.281
20032306.0,672,0.33779761904761907
20032307.0,895,0.4324022346368715
20032308.0,1716,0.25582750582750585
20032309.0,1322,0.510590015128593
20032310.0,182,0.0
20032401.0,330,0.38484848484848483
20032402.0,1038,0.302504816955684
20032403.0,544,0.20772058823529413
20032404.0,934,0.22162740899357602
20032405.0,792,0.7146464646464646
20032406.0,1460,0.16095890410958905
20032407.0,1937,0.5255549819308208
20032408.0,1203,0.512884455527847
20032409.0,1166,0.6269296740994854
20032501.0,1117,0.468218442256043
20032502.0,1405,0.06761565836298933
20032503.0,852,0.4647887323943662
20032504.0,427,0.23653395784543327
20032505.0,2956,0.11975642760487144
20032506.0,1108,0.5595667870036101
20032507.0,1202,0.09900166389351081
20032508.0,717,0.22315202231520223
20032509.0,558,0.17383512544802868
20032601.0,1256,0.5565286624203821
20032602.0,637,0.18838304552590268
20032603.0,1032,0.19767441860465115
20032604.0,623,0.21669341894060995
20032605.0,1877,0.5855087906233352
20032606.0,956,0.46548117154811713
20032607.0,641,0.2059282371294852
20032608.0,524,0.3244274809160305
20032609.0,628,0.29777070063694266
20032701.0,1241,0.5906526994359388
20032702.0,1796,0.22048997772828507
20032703.0,3104,0.5354381443298969
20032704.0,4161,0.36770007209805333
20032705.0,706,0.14872521246458922
20032706.0,1097,0.6681859617137648
20032707.0,2217,0.5457825890843482
20040101.0,479,0.592901878914405
20040102.0,1351,0.6750555144337528
20040103.0,636,0.11635220125786164
20040104.0,640,0.0
20040105.0,97,0.1958762886597938
20040106.0,74,0.0
20040107.0,677,0.24519940915805022
20040108.0,1260,0.6730158730158731
20040109.0,1308,0.7293577981651376
20040110.0,1939,0.7730789066529139
20040111.0,269,0.10037174721189591
20040112.0,1405,0.5508896797153024
20040113.0,939,0.6144834930777423
20040114.0,1496,0.17647058823529413
20040201.0,958,0.23903966597077245
20040202.0,2235,0.25145413870246086
20040203.0,3090,0.17702265372168285
20040204.0,827,0.6021765417170496
20040205.0,736,0.0
20040206.0,874,0.3890160183066362
20040207.0,1225,0.22448979591836735
20040208.0,1718,0.49243306169965073
20040209.0,2158,0.5273401297497683
20040210.0,1384,0.5267341040462428
20040301.0,1062,0.4943502824858757
20040302.0,533,0.43902439024390244
20040303.0,1175,0.617872340425532
20040304.0,828,0.48188405797101447
20040305.0,496,0.42943548387096775
20040306.0,1487,0.7915265635507733
20040307.0,1499,0.5743829219479654
20040308.0,1370,0.45182481751824816
20040309.0,371,0.0
20040310.0,797,0.0
20040311.0,1395,0.5956989247311828
20040312.0,829,0.4945717732207479
20040313.0,2419,0.5374121537825548
20040401.0,665,0.058646616541353384
20040402.0,641,0.656786271450858
20040403.0,1545,0.5831715210355987
